"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015631","tubulin binding","42/1093","393/28366",0.106870229007634,2.77354155172053,7.08766429384373,2.91602962170685e-09,2.8489609404076e-06,2.47402092115339e-06,"Prnp/Trappc14/Kif11/Birc5/Racgap1/Stmn1/Knstrn/Nusap1/Nuf2/Kif22/Dlgap5/Knl1/Spag5/Kif14/Kif15/Kifc3/Cenpe/Kif4/Kif2c/Spc24/Gtse1/Kif20a/Fez1/Dnm3/Ndc80/Map1a/Ska2/Whamm/Ndn/Ska1/Ttll1/Mdm1/Bcas3/Haus8/Ift81/Dixdc1/Klc3/Fam83d/Mid2/Gli1/Kif7/Tppp3",42
"GO:0008017","microtubule binding","33/1093","277/28366",0.11913357400722,3.09180508718098,7.00370716004739,1.02875239083822e-08,5.02545542924472e-06,4.3640759316611e-06,"Prnp/Kif11/Birc5/Racgap1/Knstrn/Nusap1/Nuf2/Kif22/Dlgap5/Knl1/Spag5/Kif14/Kif15/Kifc3/Cenpe/Kif4/Kif2c/Spc24/Gtse1/Kif20a/Dnm3/Ndc80/Map1a/Ska2/Whamm/Ska1/Mdm1/Haus8/Klc3/Fam83d/Mid2/Gli1/Kif7",33
"GO:0019207","kinase regulator activity","30/1093","289/28366",0.103806228373702,2.6940233065402,5.79466014972482,9.58829486453478e-07,0.000312258802755016,0.000271163707397019,"Lilrb4b/Lilrb4a/Ccnb2/Irs2/Calm1/Als2/Calm3/Ccnb1/Ccnl1/Ccnd2/Ccna2/Atad3a/Igtp/Mob3c/Cdkn2d/Hspa5/Socs5/Map2k1/Irgm1/Cdkn2c/Ccne1/Irgm2/Prkra/Ltk/Ccnd1/Trib3/Trib2/Egf/Pik3ip1/Erbb3",30
"GO:0019887","protein kinase regulator activity","27/1093","251/28366",0.107569721115538,2.79169506785302,5.7077761663486,1.66866965135139e-06,0.000385969714593304,0.000335173829620431,"Lilrb4b/Lilrb4a/Ccnb2/Calm1/Als2/Calm3/Ccnb1/Ccnl1/Ccnd2/Ccna2/Atad3a/Igtp/Mob3c/Cdkn2d/Hspa5/Map2k1/Irgm1/Cdkn2c/Ccne1/Irgm2/Prkra/Ltk/Ccnd1/Trib3/Trib2/Egf/Erbb3",27
"GO:0005525","GTP binding","34/1093","363/28366",0.09366391184573,2.43080560239339,5.49245722047929,1.97528001327177e-06,0.000385969714593304,0.000335173829620431,"Rab44/Anxa6/Tuba1b/Gem/Tuba1a/Igtp/Rab37/Tgtp2/Irgm1/Iigp1/Dnm3/Gm12250/Ehd2/Rem2/Irgm2/Rhoc/Gvin1/Agap1/Tgtp1/Gbp3/Lrrk1/Rab34/Rab13/Gna15/Septin10/Spag1/Adss1/H1f4/Gimap9/Rrad/Septin3/Mmaa/Arl5c/Mx1",34
"GO:0023026","MHC class II protein complex binding","6/1093","13/28366",0.461538461538462,11.9780420860018,7.92559867312763,4.38902788779186e-06,0.000680129224481461,0.000590620217564034,"H2-Eb1/Cd74/H2-Ab1/H2-Oa/H2-DMb2/H2-Aa",6
"GO:0005096","GTPase activator activity","25/1093","235/28366",0.106382978723404,2.76089622549688,5.4263790455978,4.87298318461641e-06,0.000680129224481461,0.000590620217564034,"Als2/Iqgap2/Arhgap19/Arhgap45/Racgap1/Fam13b/Ect2/Depdc1a/Rabep2/Rgs11/Plcb1/Adap1/Rabgap1l/Stard13/Arhgap39/Agap1/Rgs9/Rasa2/Srgap3/Prex1/Arhgap10/Evi5/Tagap/Tbc1d16/Cdc42ep2",25
"GO:0019001","guanyl nucleotide binding","34/1093","388/28366",0.0876288659793814,2.27418153007423,5.05910687422937,8.42001541288563e-06,0.000908825048446262,0.000789218325753043,"Rab44/Anxa6/Tuba1b/Gem/Tuba1a/Igtp/Rab37/Tgtp2/Irgm1/Iigp1/Dnm3/Gm12250/Ehd2/Rem2/Irgm2/Rhoc/Gvin1/Agap1/Tgtp1/Gbp3/Lrrk1/Rab34/Rab13/Gna15/Septin10/Spag1/Adss1/H1f4/Gimap9/Rrad/Septin3/Mmaa/Arl5c/Mx1",34
"GO:0032561","guanyl ribonucleotide binding","34/1093","388/28366",0.0876288659793814,2.27418153007423,5.05910687422937,8.42001541288563e-06,0.000908825048446262,0.000789218325753043,"Rab44/Anxa6/Tuba1b/Gem/Tuba1a/Igtp/Rab37/Tgtp2/Irgm1/Iigp1/Dnm3/Gm12250/Ehd2/Rem2/Irgm2/Rhoc/Gvin1/Agap1/Tgtp1/Gbp3/Lrrk1/Rab34/Rab13/Gna15/Septin10/Spag1/Adss1/H1f4/Gimap9/Rrad/Septin3/Mmaa/Arl5c/Mx1",34
"GO:0003924","GTPase activity","29/1093","307/28366",0.0944625407166124,2.4515319578842,5.11911297104674,9.30220110999244e-06,0.000908825048446262,0.000789218325753043,"Rab44/Tuba1b/Gem/Igtp/Rab37/Tgtp2/Irgm1/Iigp1/Dnm3/Gm12250/Rem2/Irgm2/Rhoc/Agap1/Tgtp1/Gbp3/Rab34/Rab13/Gna15/Septin10/Gng4/Gm4841/Adss1/Gm12185/Rrad/Septin3/Mmaa/Arl5c/Mx1",29
